6	Tónlist	2		Hvað er Marvin Lee Aday betur sem	Meat loaf	Hvað er Marvin Lee Aday betur sem
6	Kvikmyndir og sjónvarpsefni	2		Hver lék Pablo Picasso í kvikmyndinni Surviving Picasso	Anthony Hopkins	Hver lék Pablo Picasso í kvikmyndinni Surviving Picasso
6	Kvikmyndir og sjónvarpsefni	1	3	Til hversu margra óskarsverlauna var kvikmyndin "The sixth sense" tilnefnd árið 2000	Sex	Til hversu margra óskarsverlauna var kvikmyndin " The sixth sense " tilnefnd árið  tvö þúsund
6	Kvikmyndir og sjónvarpsefni	2		Hvert er rétta nafn Whoopi Goldbergs	Caryn Elaine Johnson	Hvert er rétta nafn Whoopi Goldbergs
6	Kvikmyndir og sjónvarpsefni	2		Undir hvaða gælunafni gengur töffarinn í sjónvarpsþættinum Íslensk kjötsúpa	Johnny National	Undir hvaða gælunafni gengur töffarinn í sjónvarpsþættinum Íslensk kjötsúpa
6	Kvikmyndir og sjónvarpsefni	2		Hver lék á móti Eddy Murphy í kvikmyndinni "Bowfinger"	Steve Martin	Hver lék á móti Eddy Murphy í kvikmyndinni " Bowfinger "
6	Kvikmyndir og sjónvarpsefni	2	2	Hvert var kallmerki Tom Cruise í kvikmyndinni Top Gun	Maverick	Hvert var kallmerki Tom Cruise í kvikmyndinni Top Gun
6	Kvikmyndir og sjónvarpsefni	2		Hvað heita foreldrar Matt Groening sem er höfundur Simpsons þáttana	Homer og Marge	Hvað heita foreldrar Matt Groening sem er höfundur Simpsons þáttana
6	Kvikmyndir og sjónvarpsefni	2		Hvað heitir hamborgarastaðurinn í kvikmyndinni American Beauty	Smiley Burger	Hvað heitir hamborgarastaðurinn í kvikmyndinni American Beauty
6	Kvikmyndir og sjónvarpsefni	2		Hver söng Pretty Woman í samnefndri kvikmynd	Roy Orbison	Hver söng Pretty Woman í samnefndri kvikmynd
6	Kvikmyndir og sjónvarpsefni	2		Í hvaða kvikmynd lék Michael Jordan á móti Kalla Kanínu	Space Jam	Í hvaða kvikmynd lék Michael Jordan á móti Kalla Kanínu
6	Kvikmyndir og sjónvarpsefni	2	2	Hver leikstýrði kvikmyndini Mission Impossible 2	John Woo	Hver leikstýrði kvikmyndini Mission Impossible  tvö
6	Kvikmyndir og sjónvarpsefni	1	3	Hver lék leigumorðingjann Vincent Vega í kvikmyndinni Pulp Fiction	John Travolta	Hver lék leigumorðingjann Vincent Vega í kvikmyndinni Pulp Fiction
6	Kvikmyndir og sjónvarpsefni	2	2	Hver lék aðal kvenhlutverkið í kvikmyndinni Grease 2	Michelle Pfeiffer	Hver lék aðal kvenhlutverkið í kvikmyndinni Grease  tvö
6	Kvikmyndir og sjónvarpsefni	2		Hver leikur Frasier í samnefndum sjónvarpsþætti	Kelsey Grammer	Hver leikur Frasier í samnefndum sjónvarpsþætti
6	Kvikmyndir og sjónvarpsefni	2		Hversu gamall hefur Bart Simpson verið frá upphafi þáttanna	Tíu ára	Hversu gamall hefur Bart Simpson verið frá upphafi þáttanna
6	Kvikmyndir og sjónvarpsefni	2	2	Hvað heitir krabbinn í Litlu hafmeyjunni	Sæfinnur	Hvað heitir krabbinn í Litlu hafmeyjunni
6	Kvikmyndir og sjónvarpsefni	2		Í hvaða landi gerist kvikmyndin The red corner	Kína	Í hvaða landi gerist kvikmyndin The red corner
6	Kvikmyndir og sjónvarpsefni	1	2	Hversu oft giftist Marilyn Monroe	Þrisvar	Hversu oft giftist Marilyn Monroe
6	Kvikmyndir og sjónvarpsefni	2	2	Hvaða frægi maður var handtekinn ásamt Divine Brown með buxurnar á hælunum	Hugh Grant	Hvaða frægi maður var handtekinn ásamt Divine Brown með buxurnar á hælunum
6	Kvikmyndir og sjónvarpsefni	2	2	Hvaða land framleiðir langmestan fjölda kvikmynda á hverju ári	Indland	Hvaða land framleiðir langmestan fjölda kvikmynda á hverju ári
6	Kvikmyndir og sjónvarpsefni	2		Hver lék móður Adams Sandlers í kvikmyndinni "The Water boy"	Kathy Bates	Hver lék móður Adams Sandlers í kvikmyndinni " The Water boy "
7		2		Hvaða Íslendingur fékk silfurverðlaun á Ólympíuleikunum í Melbourne 1956	Vilhjálmur Einarsson	Hvaða Íslendingur fékk silfurverðlaun á Ólympíuleikunum í Melbourne  nítján hundruð fimmtíu og sex
7		1		Hvaða útlitsbreyting David Beckhams vakti mikla athygli árið 2002	Snoðklipping	Hvaða útlitsbreyting David Beckhams vakti mikla athygli árið  tvö þúsund og tvö
7		1	3	Hver er aðalliturinn í landsliðsbúningi Belga í knattspyrnu	Rauður	Hver er aðalliturinn í landsliðsbúningi Belga í knattspyrnu
7		2	2	Hvaða hollenski knattspyrnumaður þjáist af sjúklegri flughræðslu	Dennis Bergkamp	Hvaða hollenski knattspyrnumaður þjáist af sjúklegri flughræðslu
7		1	3	Hvaða lið var fyrst Íslandsmeistari í knattspyrnu kvenna	FH	Hvaða lið var fyrst Íslandsmeistari í knattspyrnu kvenna
7		2	2	Með hvaða íslenska liði hóf Pétur Guðmundsson feril sinn sem körfuknattleiksmaður	Val	Með hvaða íslenska liði hóf Pétur Guðmundsson feril sinn sem körfuknattleiksmaður
7		3		Hvaða körfuboltalið varð NBA meistari í fyrsta sinn árið 1999	San Antonio Spurs	Hvaða körfuboltalið varð N B A meistari í fyrsta sinn árið  nítján hundruð níutíu og níu
7		2	2	Í hvaða tveimur löndum var Evrópukeppni landsliða í knattspyrnu haldin árið 2000	Belgíu og Hollandi	Í hvaða tveimur löndum var Evrópukeppni landsliða í knattspyrnu haldin árið  tvö þúsund
7		2		Hver hefur verið sigursælasti ökumaður í Formúlu 1 kappakstrinum fram til ársins 2000	Alain prost	Hver hefur verið sigursælasti ökumaður í Formúlu  einum kappakstrinum fram til ársins  tvö þúsund
7		1	3	Hversu margir leikmenn eru í knattspyrnuliði í meistaraflokki	Ellefu	Hversu margir leikmenn eru í knattspyrnuliði í meistaraflokki
7		2		Hvaða ár var enska úrvalsdeildin í knattspyrnu stofnuð	1993	Hvaða ár var enska úrvalsdeildin í knattspyrnu stofnuð
7		2		Með hvaða liði lék Pele í síðasta sinn sem atvinnumaður í knattspyrnu	New York Cosmos	Með hvaða liði lék Pele í síðasta sinn sem atvinnumaður í knattspyrnu
7		2		Hvaða land vann flest gullverðlaun á vetrarólympíulekunum í Japan 1998	Þýskaland	Hvaða land vann flest gullverðlaun á vetrarólympíulekunum í Japan  nítján hundruð níutíu og átta
7		2		Hverrar þjóðar er kappaksturskappinn Mario Andretti	Bandarískur	Hverrar þjóðar er kappaksturskappinn Mario Andretti
7		2	2	Slagorð hvaða bandaríska íþróttamanns var "Ég er bestur"	Muhammad Ali	Slagorð hvaða bandaríska íþróttamanns var " Ég er bestur "
7		3	2	Hvaða lið var Englandsmeistari í knattspyrnu á leiktímabilinu 1997-1998	Arsenal	Hvaða lið var Englandsmeistari í knattspyrnu á leiktímabilinu  nítján hundruð níutíu og sjö til  nítján hundruð níutíu og átta
7		1	3	Í hvaða mánuði er opna ástralska tennismótið haldið	Janúar	Í hvaða mánuði er opna ástralska tennismótið haldið
7		1	2	Hversu margir leikmenn eru í hverju liði í amerískum fótbolta	Ellefu	Hversu margir leikmenn eru í hverju liði í amerískum fótbolta
7		1	2	Í hvaða hálofta íþróttagrein var Bretinn John Pendry heimsmeistari	Svifdrekaflugi	Í hvaða hálofta íþróttagrein var Bretinn John Pendry heimsmeistari
7		2		Hver er aðalliturinn í landsliðsbúningi Kólumbíu í knattspyrnu	Gulur	Hver er aðalliturinn í landsliðsbúningi Kólumbíu í knattspyrnu
7		2		Hvaða knattspyrnulið hefur leikið lengst allra enskra liða í efstu deild Englands	Everton	Hvaða knattspyrnulið hefur leikið lengst allra enskra liða í efstu deild Englands
7		2		Hvaða íslendingur var yngstur til að verða stórmeistari í skák	Helgi Áss Grétarsson	Hvaða íslendingur var yngstur til að verða stórmeistari í skák
7		2	2	Hvaða íþróttavörumerki ber sama nafn og gríska sigurgyðjan	Nike	Hvaða íþróttavörumerki ber sama nafn og gríska sigurgyðjan
7		2		Hver var stigahæsti leikmaður NBA deildarinnar fram til ársins 2000	Kareem Abdul-jabbar	Hver var stigahæsti leikmaður N B A deildarinnar fram til ársins  tvö þúsund
7		2	2	Hvaða körfuknattleikslið var stofnað í Chicago árið 1927 af Abraham Sapperstein	Harlem Globetrotters	Hvaða körfuknattleikslið var stofnað í Chicago árið  nítján hundruð tuttugu og sjö af Abraham Sapperstein
7		1	2	Hversu oft leyfist hverjum keppanda í tugþraut að þjófstarta	Tvisvar	Hversu oft leyfist hverjum keppanda í tugþraut að þjófstarta
7		2		Fyrir hvaða keppnislið í Formúlu 1 keyrði Michael Schumacher þegar hann varð fyrst heimsmeistari	Benetton	Fyrir hvaða keppnislið í Formúlu  eitt keyrði Michael Schumacher þegar hann varð fyrst heimsmeistari
7		1	2	Hversu margar mínútur er hver lota í hnefaleikum atvinnumanna	Þrjár	Hversu margar mínútur er hver lota í hnefaleikum atvinnumanna
7		1	2	Hversu margar mínútur er hvíldin á milli lota í hnefaleikum atvinnumanna	Ein	Hversu margar mínútur er hvíldin á milli lota í hnefaleikum atvinnumanna
7		2		Við hvaða þjóð var fyrsti landsleikur Íslendinga í handbolta	Svía	Við hvaða þjóð var fyrsti landsleikur Íslendinga í handbolta
7		2	2	Í hvaða borg blakti Ólympíufáninn í fyrsta sinn 14. júní 1914	París	Í hvaða borg blakti Ólympíufáninn í fyrsta sinn  fjórtánda júní  nítján hundruð og fjórtán
7		1	2	Hvaða ár voru Ólympíuleikar nútímans haldnir í fyrsta sinn	1896	Hvaða ár voru Ólympíuleikar nútímans haldnir í fyrsta sinn
7		2		Hver var útnefndur knattspyrnustjóri desembermánaðar árið 2001 í ensku úrvalsdeildinni	Bobby Robson	Hver var útnefndur knattspyrnustjóri desembermánaðar árið  tvö þúsund og eitt í ensku úrvalsdeildinni
7		2		Hvar voru Ólympíuleikarnir haldnir árið 1920	Antwerpen, Belgíu	Hvar voru Ólympíuleikarnir haldnir árið  nítján hundruð og tuttugu
7		2		Hvar voru Ólympíuleikarnir haldnir árið 1980	Moskvu, Sovétríkjunum	Hvar voru Ólympíuleikarnir haldnir árið  nítján hundruð og áttatíu
7		2		Hvaða hópíþrótt tóku íslendingar fyrst þátt í á sumarólympíuleikunum í Berlín 1936	Sundknattleik	Hvaða hópíþrótt tóku íslendingar fyrst þátt í á sumarólympíuleikunum í Berlín  nítján hundruð þrjátíu og sex
3		2		Hver samdi ljóðabókina "Rauður loginn brann"	Steinn Steinarr	Hver samdi ljóðabókina " Rauður loginn brann "
1		2	2	Hver var forsætisráðherra Ítalíu 2003	Silvio Berlusconi	Hver var forsætisráðherra Ítalíu  tvö þúsund og þrjú
1		3	2	Hver er steinn janúarmánaðar	Garnet	Hver er steinn janúarmánaðar
1		3		Hver er steinn febrúarmánaðar	Ametyst	Hver er steinn febrúarmánaðar
1		3		Hver er steinn marsmánaðar	Aquamarine	Hver er steinn marsmánaðar
1		1	2	Hver er steinn aprílmánaðar	Demantur	Hver er steinn aprílmánaðar
1		2		Hver er steinn maímánaðar	Smaragður	Hver er steinn maímánaðar
1		1	2	Hver er steinn júnímánaðar	Perla	Hver er steinn júnímánaðar
1		1		Hver er steinn júlímánaðar	Rúbín	Hver er steinn júlímánaðar
1		3		Hver er steinn ágústmánaðar	Sardonyx	Hver er steinn ágústmánaðar
1		2		Hver er steinn septembermánaðar	Safír	Hver er steinn septembermánaðar
1		2		Hver er steinn októbermánaðar	Ópal	Hver er steinn októbermánaðar
1		2		Hver er steinn nóvembermánaðar	Tópas	Hver er steinn nóvembermánaðar
1		2	2	Hver er steinn desembermánaðar	Túrkís	Hver er steinn desembermánaðar
1		1	3	Hvað nefnist gyðja ástarinnar í rómverskri goðafræði	Venus	Hvað nefnist gyðja ástarinnar í rómverskri goðafræði
1		1		Hvert er landsnúmer Íslands	354	Hvert er landsnúmer Íslands
1		1	2	Fyrir hvað stendur DV	Dagblaðið Vísir	Fyrir hvað stendur D V
1		3		Fyrir hvað stendur CDRW	Compact Disc Re-Writeable	Fyrir hvað stendur C D R W
1		1	3	Hve margir mánuðir hafa aðeins 30 daga	Fjórir	Hve margir mánuðir hafa aðeins  þrjátíu daga
1		1	3	Hvað eru AA reynslusporin mörg	12	Hvað eru A A reynslusporin mörg
1		1	2	Hvað eru íslensku jólasveinarnir margir	Þrettán	Hvað eru íslensku jólasveinarnir margir
1		1	3	Hvað heitir síðasti jólasveinninn sem kemur til byggða	Kertasníkir	Hvað heitir síðasti jólasveinninn sem kemur til byggða
1		2		Hvert er eftirnafn Eddu Heiðrúnar leik og söngkonu	Backman	Hvert er eftirnafn Eddu Heiðrúnar leik og söngkonu
1		1	3	Hver er þriðji mánuður ársins.	Mars	Hver er þriðji mánuður ársins .
1		2	2	Hver er mest selda bók í heimi	Biblían	Hver er mest selda bók í heimi
1		1	3	Hvað er símanúmerið hjá Klukkunni	155	Hvað er símanúmerið hjá Klukkunni
1		2	2	Hvaða ferja kemur reglulega við í Flatey á Breiðafirði í áætlunarferðum sínum	Baldur	Hvaða ferja kemur reglulega við í Flatey á Breiðafirði í áætlunarferðum sínum
1		1	3	Hvað er klukkan í Danmörku þegar hún er 3 á Íslandi	5	Hvað er klukkan í Danmörku þegar hún er  þrjú á Íslandi
1		1	3	Hvað heitir forseti Bandaríkjanna árið 2004	George W. Bush	Hvað heitir forseti Bandaríkjanna árið  tvö þúsund og fjögur
1		1	3	Hvar er Samvinnuháskólinn	Á Bifröst	Hvar er Samvinnuháskólinn
1		3		Hvað er Fimbulfamb	Borðspil	Hvað er Fimbulfamb
1		2		Hvert er fyrsta nafn Rúnars Júlíussonar	Guðmundur	Hvert er fyrsta nafn Rúnars Júlíussonar
1		2		Hvað heita verðlaunin um fáránlega og heimskulega dauðdaga	Darwin Awards	Hvað heita verðlaunin um fáránlega og heimskulega dauðdaga
1		1	3	Hvað þýðir GJ	Good job	Hvað þýðir G J
1		2		Hvað heitir hin gríska gyðja gamanleikja og -ljóða	Þalía	Hvað heitir hin gríska gyðja gamanleikja og  <sil>ljóða
1		3		Hvað er hæsta bygging heims há í metrum	452	Hvað er hæsta bygging heims há í metrum
1		3		Hvað heitir formaður Samtakanna 78 (árið 2004)	Þorvaldur Kristinsson	Hvað heitir formaður Samtakanna  sjötíu og átta ( árið  tvö þúsund og fjögur )
1		2	2	Hver sagði af sér sem borgarstjóri Reykjavíkur eftir hneygslismál í sambandi við verðsamráð olíufélaganna	Þórólfur Árnason	Hver sagði af sér sem borgarstjóri Reykjavíkur eftir hneygslismál í sambandi við verðsamráð olíufélaganna
1		2		Hver er stjórnarformaður Orkuveitu Reykjavíkur (árið 2004)	Alfreð Þorsteinsson	Hver er stjórnarformaður Orkuveitu Reykjavíkur ( árið  tvö þúsund og fjögur )
1		2		Hver er ein fjölmennasta æskulýðshreyfing í heimi	Skátahreyfingin	Hver er ein fjölmennasta æskulýðshreyfing í heimi
1		3		Hver er skátahöfðingi íslands (árið 2004)	Margrét Tómasdóttir	Hver er skátahöfðingi íslands ( árið  tvö þúsund og fjögur )
1		1	3	Hver átti hrafnana Hugin og Munin (nf. Huginn, Muninn)	Óðinn	Hver átti hrafnana Hugin og Munin ( nf .
1		2		Hvað heitir ferjan sem heldur uppi áætlunarferðum milli Þorlákshafnar og Vestmannaeyja	Herjólfur	Hvað heitir ferjan sem heldur uppi áætlunarferðum milli Þorlákshafnar og Vestmannaeyja
1		3		Af hverjum er styttan á Trafalgartorgi í London	Nelson flotaforingja	Af hverjum er styttan á Trafalgartorgi í London
1		2		Hvað fullt nafn boxarans Mike Tyson	Michael Gerard Tyson	Hvað fullt nafn boxarans Mike Tyson
1		2		Í hvaða stjórnmálaflokki er Helgi Hjörvar	Samfylkingunni	Í hvaða stjórnmálaflokki er Helgi Hjörvar
1		1	3	Hvaða ávöxtur er þurrkaður til að framleiða rúsínur	Vínber	Hvaða ávöxtur er þurrkaður til að framleiða rúsínur
1		2		Hvaða ávöxtur er þurrkaður til að framleiða sveskjur	Plómur	Hvaða ávöxtur er þurrkaður til að framleiða sveskjur
1		2		Hver er forseti Rússlands árið 2004	Vladimir Putin	Hver er forseti Rússlands árið  tvö þúsund og fjögur
1		2		Hvað heitir aðalritari Sameinuðu Þjóðanna (2004)	Kofi Annan	Hvað heitir aðalritari Sameinuðu Þjóðanna (  tvö þúsund og fjögur )
1		3		Hversu hár var Jóhann risi (Jóhann Svarfdælingur) í centimetrum	234	Hversu hár var Jóhann risi ( Jóhann Svarfdælingur ) í centimetrum
1		2		Hversu háir voru "World Trade Center"-turnarnir (Tvíburaturnarnir) í metrum	415 og 417	Hversu háir voru " World Trade Center"-turnarnir ( Tvíburaturnarnir ) í metrum
1		3		Hvert er mesta dýpi hafsins í metrum	10911	Hvert er mesta dýpi hafsins í metrum
1		1	3	Hvaða lykill á lyklaborði er næstur K vinstra megin	J	Hvaða lykill á lyklaborði er næstur K vinstra megin
1		2		Hvað kallast lömb sem eru alin upp af fólki en ekki kindinni sem bar þau	Heimaalningar	Hvað kallast lömb sem eru alin upp af fólki en ekki kindinni sem bar þau
1		1	3	Hvaða skyndibitastaður selur Zinger-borgara	KFC	Hvaða skyndibitastaður selur Zinger-borgara
1		3		Hver er rektor MR (2004)	Yngvi Pétursson	Hver er rektor M R (  tvö þúsund og fjögur )
1		2		Hvað heitir þýska sambandsþingið	Bundestag	Hvað heitir þýska sambandsþingið
1		3		Hvað hét dóttir Þórs og Sifjar í norrænni goðafræði	Þrúður	Hvað hét dóttir Þórs og Sifjar í norrænni goðafræði
1		3		Hvað heita úlfar Óðins í norrænni goðafræði	Freki og Geri	Hvað heita úlfar Óðins í norrænni goðafræði
1		1	3	Hvað heitir hamar Þórs	Mjölnir	Hvað heitir hamar Þórs
1		1	2	Hvert var fornafn Nóbels þess er verðlaunin eru kennd við	Alfred	Hvert var fornafn Nóbels þess er verðlaunin eru kennd við
1		3	2	Undir hvaða heiti eru sænsku flugvélaverksmiðjurnar þekktar	SAAB	Undir hvaða heiti eru sænsku flugvélaverksmiðjurnar þekktar
1		3		Hver er hinn frægi "Crocodile Hunter"	Steve Irwin	Hver er hinn frægi " Crocodile Hunter "
1		3		Fyrir hvað stendur skammstöfunin V.Í.K	Vélhjólaíþróttaklúbburinn	Fyrir hvað stendur skammstöfunin V punktur Í punktur K
1		2	2	Hvað eiga mörg lönd aðild að Norðurlandaráðinu	8	Hvað eiga mörg lönd aðild að Norðurlandaráðinu
1		1	3	Hver kemur síðastur af jólasveinunum	Kertasníkir	Hver kemur síðastur af jólasveinunum
1		2		Hvað heitir formaður Nýs Afls (2003)	Guðmundur G. Þórarinsson	Hvað heitir formaður Nýs Afls (  tvö þúsund og þrjú )
1		3		Hvað heitir bæjarstjórinn í Mosfellsbæ (2004)	Ragnheiður Ríkharðsdóttir	Hvað heitir bæjarstjórinn í Mosfellsbæ (  tvö þúsund og fjögur )
1		3		Hvað eru margir stafir í: Vaðlaheiðarvegavinnuverkfærageymsluskúrslykillinn	49	Hvað eru margir stafir í :
1		1	3	Hvað eru mörg spil í venjulegum spilastokk	52	Hvað eru mörg spil í venjulegum spilastokk
1		1	3	Hversu mörgum spurningum þarf að svara í Viltu vinna milljón til að vinna hæsta vinning	15	Hversu mörgum spurningum þarf að svara í Viltu vinna milljón til að vinna hæsta vinning
1		2		Hvað er "auga" London (The London Eye)	Parísarhjól	Hvað er " auga " London ( The London Eye )
1		2	2	Hver er bróðir leikarans og leikstjórans Richard Attenborough	David Attenborough	Hver er bróðir leikarans og leikstjórans Richard Attenborough
2	Stærðfræði	2	2	Í hvaða fræðigrein er fjallað um "diffrun"	Stærðfræði	Í hvaða fræðigrein er fjallað um " diffrun "
2	Stærðfræði	2		Hver er hæð Evrest í millímetrum ef það er 8.850 metrar að hæð	8850000	Hver er hæð Evrest í millímetrum ef það er  átta þúsund átta hundruð og fimmtíu metrar að hæð
2	Stærðfræði	2		her er kvaðratrótin af 900	30	her er kvaðratrótin af  níu hundruð
2	Efnafræði	1	2	Hvað er harðasta efnið í heimi	Demantur	Hvað er harðasta efnið í heimi
2	Stjörnufræði	2		Hver er stærsta plánetan í sólkerfi okkar	Júpíter	Hver er stærsta plánetan í sólkerfi okkar
2	Stjörnufræði	3		Tungl hvaða plánetu heita öll eftir persónum úr leikritum Shakespear og ljóðum Alexander Pope	Úranusar	Tungl hvaða plánetu heita öll eftir persónum úr leikritum Shakespear og ljóðum Alexander Pope
2	Stjörnufræði	3	2	Hvað heitir eina tungl Plútós	Charon	Hvað heitir eina tungl Plútós
2	Stjörnufræði	1	2	Hvað heitir stjörnukerfið sem jörðin er í	Sólkerfið	Hvað heitir stjörnukerfið sem jörðin er í
5		2		Hversu mörg afríkuríki eiga landamæri að Miðjarðarhafinu	Fimm	Hversu mörg afríkuríki eiga landamæri að Miðjarðarhafinu
5		2		Hver eru Beneluxlöndin	Belgía, Holland og Lúxemborg	Hver eru Beneluxlöndin
5		1	3	Við hvaða fjörð er Búðardalur	Hvammsfjörð	Við hvaða fjörð er Búðardalur
5		2		Hvert er stærsta vatn Afríku	Viktoríuvatn	Hvert er stærsta vatn Afríku
5		1	2	Í hvaða fylki Bandaríkjanna er borgin Las Vegas	Nevada	Í hvaða fylki Bandaríkjanna er borgin Las Vegas
5		2		Við hvaða fjörð stendur Bíldudalur	Arnarfjörð	Við hvaða fjörð stendur Bíldudalur
5		2		Við hvaða fjörð er Kópasker	Öxarfjörð	Við hvaða fjörð er Kópasker
5		2	2	Hvað heitir aflmesti foss Evrópu	Dettifoss	Hvað heitir aflmesti foss Evrópu
5		2		Hver er höfuðborg Grænlands	Nuuk	Hver er höfuðborg Grænlands
5		3	2	Hvaða fjörður er á milli Siglufjarðar og Ólafsfjarðar	Héðinsfjörður	Hvaða fjörður er á milli Siglufjarðar og Ólafsfjarðar
5		1	3	Í hvaða landi er Big Ben	Englandi	Í hvaða landi er Big Ben
5		1	3	Í hvaða jökli er Bárðarbunga	Vatnajökli	Í hvaða jökli er Bárðarbunga
5		2		Gegnum hvaða kaupstað rennur vatnsmesta á Íslands	Selfoss	Gegnum hvaða kaupstað rennur vatnsmesta á Íslands
5		2	2	Hver er aflmesti foss Íslands	Dettifoss	Hver er aflmesti foss Íslands
5		1		Hvað heitir hæsta fjall Afríku	Kilimanjaro	Hvað heitir hæsta fjall Afríku
5		2		Hvað heitir höfuðborg Saudi-Arabíu	Riyadh	Hvað heitir höfuðborg Saudi-Arabíu
5		3		Hvaða kauptún er á austanverðri Melrakkasléttu	Raufarhöfn	Hvaða kauptún er á austanverðri Melrakkasléttu
5		1	3	Hvað heitir syðsta fylki Bandaríkjanna	Hawaii	Hvað heitir syðsta fylki Bandaríkjanna
5		2		Hvað heitir höfuðborg Brasilíu	Brasilía	Hvað heitir höfuðborg Brasilíu
5		2		Hvaða land deilir eyjunni Hispaniola með Dóminíska Lýðveldinu	Haítí	Hvaða land deilir eyjunni Hispaniola með Dóminíska Lýðveldinu
5		3	2	Hvað heitir kauptúnið við Mývatn	Reykjahlíð	Hvað heitir kauptúnið við Mývatn
5		3		Hver er höfuðborg Namibíu	Windhoek	Hver er höfuðborg Namibíu
5		2	2	Í hvaða flóa fellur Lagarfljót	Héraðsflóa	Í hvaða flóa fellur Lagarfljót
5		3		Hvar er Erebus fjall	Antartíku	Hvar er Erebus fjall
5		1	3	Hvað heitir höfuðborg Íslands	Reykjavík	Hvað heitir höfuðborg Íslands
5		3		Hvaða þrír firðir eru milli Flesjartanga og Barðsness	Hellisfjörður, Norðfjörður og Viðfjörður	Hvaða þrír firðir eru milli Flesjartanga og Barðsness
5		2		Hvert er hæsta fjall Íslands utan jökla	Snæfell	Hvert er hæsta fjall Íslands utan jökla
5		2	2	Hvar á landinu er Dritvík	Snæfellsnesi	Hvar á landinu er Dritvík
5		3		Hvað eru Vestmannaeyjar margar	18	Hvað eru Vestmannaeyjar margar
5		2		Hvað heitir höfuðborg Úganda	Kampala	Hvað heitir höfuðborg Úganda
5		3		Hvað heitir höfuðborg Vestur-Kongó	Brazzaville	Hvað heitir höfuðborg Vestur-Kongó
5		3		Hver er höfuðborg Austur-Kongó	Kinshasa	Hver er höfuðborg Austur-Kongó
5		2	2	Hvað er dýpsta stöðuvatn á Íslandi	Jökulsárlón	Hvað er dýpsta stöðuvatn á Íslandi
5		2		Hver er fjölmennasta borg í heimi	Mumbai	Hver er fjölmennasta borg í heimi
5		2		Rúmlega hversu margar milljónir er talið að búi í Mumbai (2009)	13	Rúmlega hversu margar milljónir er talið að búi í Mumbai (  tvö þúsund og níu )
5		1	3	Hvað heitir höfuðborg Svíþjóðar	Stokkhólmur	Hvað heitir höfuðborg Svíþjóðar
5		1	3	Hvað heitir sundið milli Danmerkur og Svíþjóðar	Eyrarsund	Hvað heitir sundið milli Danmerkur og Svíþjóðar
5		2		Hvar er kauptúnið Hafnir	Reykjanesbæ	Hvar er kauptúnið Hafnir
5		1	2	Í hvaða fylki Bandaríkjanna er Baltimore	Maryland	Í hvaða fylki Bandaríkjanna er Baltimore
5		3		Í hvaða landi er borgin Natal	Brasilíu	Í hvaða landi er borgin Natal
5		1	3	Hver er hæsti foss Íslands	Glymur	Hver er hæsti foss Íslands
5		1	2	Hver er stærsta eyjan við Ísland	Heimaey	Hver er stærsta eyjan við Ísland
5		1	3	Hvað er minnsta ríki heims	Vatíkanið	Hvað er minnsta ríki heims
5		3		Hver er höfuðborg Austur-Tímor	Dili	Hver er höfuðborg Austur-Tímor
5		3		Hver er höfuðborg Makedóníu	Skopje	Hver er höfuðborg Makedóníu
5		2	2	Hver er næststærsta eyjan við Ísland	Hrísey	Hver er næststærsta eyjan við Ísland
5		2		Hversu hár er Dettifoss í metrum	44	Hversu hár er Dettifoss í metrum
5		2	2	Hversu hár er Gullfoss í metrum (efri og neðri samanlagt)	32	Hversu hár er Gullfoss í metrum ( efri og neðri samanlagt )
5		3		Hvert er dýpsta stöðuvatn á jörðinni	Baikalvatn	Hvert er dýpsta stöðuvatn á jörðinni
5		2		Hver er höfuðborg Alaska	Juneau	Hver er höfuðborg Alaska
5		3	2	Hver er höfuðborg Maldive-eyja	Male	Hver er höfuðborg Maldive-eyja
5		2		Hvert er næstminnsta land í heimi	Mónakó	Hvert er næstminnsta land í heimi
5		1	2	Hver eru Eystrasaltslöndin þrjú	Eistland, Lettland og Litháen	Hver eru Eystrasaltslöndin þrjú
5		2		Hver er stjórnarfarsleg höfuðborg Suður-Afríku	Pretoria	Hver er stjórnarfarsleg höfuðborg Suður-Afríku
5		2		Hvað heitir höfuðborg Úrúgvæ (Uruguay)	Montevideo	Hvað heitir höfuðborg Úrúgvæ ( Uruguay )
5		3		Hver höfuðborg Washington ríkis í Bandaríkjunum	Olympia	Hver höfuðborg Washington ríkis í Bandaríkjunum
5		3		Hvar er Saarland-héraðið	Þýskalandi	Hvar er Saarland-héraðið
5		2		Hvaða fljót rennur um þýsku borgirnar Magdeburg og Hamborg	Elbe	Hvaða fljót rennur um þýsku borgirnar Magdeburg og Hamborg
5		2	2	Í hvaða tveimur löndum heims nær íbúatalan milljarði	Kína og Indlandi	Í hvaða tveimur löndum heims nær íbúatalan milljarði
5		2		Hver er löggjafar-höfuðborg (legislative) Suður-Afríku	Höfðaborg	Hver er löggjafar-höfuðborg ( legislative ) Suður-Afríku
5		3		Hver er réttarfarsleg höfðuborg (judiciary) Suður-Afríku	Bloemfontein	Hver er réttarfarsleg höfðuborg ( judiciary ) Suður-Afríku
5		2		Hvað heitir höfuðborg Georgíu	Tíblisi	Hvað heitir höfuðborg Georgíu
5		3		Hvað eru mörg sambandslönd (Bundesländer) í Þýskalandi	16	Hvað eru mörg sambandslönd ( Bundesländer ) í Þýskalandi
